We'll start with the good words: Cowboy burgers are delicious.	0	edpqkuw
We will be back everytime we come to Atlanta for work.	1	ee6h76o
Today out of nowhere we decided to visit them.	1	eeawhja
Food came quickly and was delicious! !	0	eecnlt5
So happy to find a coffee shop with cold brew coffee!	4	edlwvbm
I just wanted a quick, nice, simple turkey sandwich, and I hoped that they could fill such an easy request.	8	ee5lj9o
One of my pet peeves is when you order something that there is an upcharge they do not tell you there is an additional charge.	1	ed7gk2f
Tipple and Rose are so cute.	5	ed9neqz
Great taste and attention to detail.	0	ee1x7iu
A must stop if your in the area and is a short walk from the acme truck stop.	1	edky52n
This is pretty good!	6,0	ee2hecu
Delicious food, service and atmosphere!	0,4	edsujbr
My review will only be about the place and beers, can't say anything about the food.	1	edk384t
This is the best Middle Eastern food in Atlanta, without a doubt.	0	ee2nt56
Many more interesting burger places elsewhere.	1	eevz3j6
I had originally reserved the North Lounge for our group, however once I arrived, I realized the space was smaller than anticipated.	10	edl37tc
The hamburgers they serve are HUGE, and the fries are really tasty.	0	ef1x8ra
Even the ketchup and dressings.	1	ed9j1l2
my favourite restaurant in atlanta, never dissapoints me,  everything gets better everytime	3,0	efedbvq
I've visited many of the sushi bars in Central Florida, being an avid sushi lover.	1	ee43qkv
we went here for our anniversary/bday.	1	edolryx
You have to call ahead if you want a lobster.	1	eefg3k0
I had a hard time deciding which margarita to get, but then I perused the bottom of the drinks section and saw a raspberry rum one.	11	ed5nuag
All the food appears to have been pre-made or pre-processed and just warmed up a few minutes before serving.	1	eephskw
Love the steak here! !	3,6	eexqw0x
Not to mention he got my order wrong and did not want to change it!	12	efeg032
It's a simple, unpretentious place, a great place for a young family.	0	ef4l4vf
Started eating here again in the beginning of 2019.	0,16	eeissja
They serve cheap wine, which is fine just don't expect anything fancy.	0	eempzs6
Great iced coffee and lattes.	0	ed2xybk
I recommend the Tuna Tuesday for the show, but expect for the service to be slow.	0	ee1h7ek
Music is super loud.	0	ef726rk
Went with their teriyaki chicken & rice.	1	edq3vi7
The service was good and we got our drinks right away.	5	edqcrar
The people in the trailer are also very helpful and friendly.	5	edo6bnp
Would I return: Probably not	11	edaxifb
The wait staff was great - even on a busy Sunday.	0	edcwj8q
Burgers are great with a variety of toppings.	0	eeldu35
We love Bamboo Bistro!	3	edhelbr
Love love love salad and breadsticks	3,6	eez95sg
I only give this place 5 stars for the oysters!	0	edjpnmp
This restaurant is nice, but compared to other fine seafood restaurants in Austin, this place leaves a lot to be desired.	0,2	edfmwdy
閿涗笚ood came very soon after ordered.	1	edqb8yi
As a meat eater, this is the first relatively enjoyable vegetarian restaurant I've eaten at that hasn't left me feeling empty inside.	0,4	edk5qic
I love Cranberry Cafe.	3	ee03shc
"OK sure folks....OR I could just MOW down a Kurobuta terimayo Hot Dog from the ""World Famous"" Japadog in Vancouver!"	1	efe73f5
I will not be back.	1	eemgpp3
Tried this place by chance one night driving home.	1	eezosy1
Ordered so much, it was nice to take home the leftovers.	4	ee8yxk9
*LOUD CRASHING NOISE - ringing in ears*	1	efazkwl
Martini-style tequila cocktails are a hit, not too sweet, without lingering alcoholic notes, easy to drink and very enjoyable.	4	eeu9924
We're excited to see this one open in Lexington, which has few restaurants compared to some nearby towns.	4,6	ee3p3ky
The manager came over to talk to us and he was very nice.	0	eeccpiv
If they do work, I get looked at funny.	4	ee408is
We were looking for a new brunch spot and decided to try Aji.	1	eev464g
I agree with others.	0	eeawofv
I say go to chilis!	1	ede3upa
Tried this place because I have a sushi craving .	1	ed6s1nx
You should go get one.	0	efbhdsn
Our waitress was ok at first and then became a bit of a pain.	7	edcj6in
Great food, great beer selection!	0	ed34b3g
Piri Piri Chicken special is also very good.	0	efe5ijs
There was nothing special about Casablanca's tapas.	1	ed4g70h
I have the taco trio, and while I'm not a fan of tacos, everyone else is good!	0	eemwcl9
Lots of food at affordable prices!	0	edm2adg
It was very quiet when we got in but picked up around 2pm.	1	edt8vsp
Their burgers sound amazing and the milkshakes are absolutely divine.	0	eed14fg
What else could a fella ask for at 1am on a Monday AM (Sunday eve for the boys).	1	ee89vzw
I got the sweet goat grilled cheese and of course added macaroni and cheese.	1	efa5xdi
This place is so popular!	0	ed026un
me and my friends needed this as we conquered our fears and stuffed our faces.	1	ee06awv
A friend and I met for lunch here.	1	eec7ymh
Probably my family's favorite dining experience.	4	eeg5phq
A few of the reasons we chose Chamber?	13	edlcxp3
There is food for every taste here, and even to satisfy a southern.	1	edbxt83
Solid, reliable food.	1	edlkc5c
Been to this place a few times and have never been disappointed.	1	eertkjd
Staff was very helpful with explaining options and finally settled on a salad that I got as a wrap.	5	eduiuel
Get your pocketbooks/wallets ready to park across from the restaurant or risk being booted or towed	1	efdg9eb
little wait, but totally worth it!	6	eddb4jv
This place is delicious!	6	eec1rly
Sit down, the people here are super nice.	5	ef1izrp
This place is very underrated in the Austin restaurant scene.	16,0	ee3s8id
Love this friendly little place.	3	ed2k4k4
We also got a steak tip which was well worth the $15 portion.	0	ef8q560
Plenty of food including bacon, hash browns and egg toast.	0	eeefhwi
I'm excited to try this place as it's hard to find Uyghur food.	6	eep7mot
I'd wished that I had scheduled more time for our stop here at Boxer.	8	edao8me
We love the taste, and the dumplings!	3	ee5p37u
They were not really Cajun fries as they were regular fries with red seasoning.	1	edmo32m
However, throw chili into the mix and they are heaven on a plate...same can be said for the chili cheese fries.	1	edo56ye
We all made different choices and all were very seasoned and balanced dishes!	0	ee2a5lo
I ordered the roast beef sandwich and enjoyed it very much.	4	ef8vwe4
Friendly environment and friendly staff.	5,15	eeyf68r
Service was super friendly and fast!	0,5	eff99hh
Great service, food as good as anywhere.	5,0	edd45md
Great place, delicious and super easy to keep in your wallet!	6,0	eerg91e
Food took over an hour to come out.	1	eenzm01
My biggest gripe is the service.	7	ee2ale3
Ohana is the standard to which all other restaurants must live up to.	1	ee391m4
Award-winning salsas and queso.	0	eff6hdi
I had the Roast Salmon, which was served with scallion potatoes, green beans, citrus wild mushroom sauce with prosciutto.	1	eddq0cj
I've been coming to Roccos for about 5 years and needless to say Michelle has been the best waiter ever to take care of my table.	5	eejwy14
Server is unwilling to take reservation.	1	eerty2l
This is a very basic place to visit in Austin.	1	efdqmtz
The good stuff looks fantastic.	0	eedc8e4
I might bring people back here in the future for this, but everything about the food and drink is just as wonderful.	0	ed5skcy
In the great school burrito battle of the 2010s…	1	eeaka9l
I'll just say it.	1	ed4zs1z
We went to 4th Street Bar due to its proximity to Crew Stadium.	1	efd4p86
Food was good but not consistent.	0	ef22fhe
Unique menu with a lot of options.	1	eear0cq
Can't leave the building without having eaten the roasted brussel sprout salad, and I'm personally a big fan of their Clackamas Pizza.	0	edpdjnp
"To begin with, the restaurant was difficult to find even with my GPS, but once I found it, my mind went straight to ""Yes!"	0	eff58ib
However, for being a supposedly iconic spot in Portland I would have expected more.	0	ed1y931
We decided to sit inside rather than  at one of the outside tables.	1	ed87zrx
Would never known it was there - horray to Yelp for helping us find this gem.	0	edqjg03
I don't know who enjoys drinking warm water, but if they do this is the place for them.	1	ee3zr27
Could literally drive down to Dekum and get a real burger in half the time.	0	ee0ko79
But call ahead and order or you might find yourself waiting a long time to get your stuff when it's busy.	1	eeny43w
They make sure their customer satisfaction is by far hundred percent .	1	eei97uq
It seems like a love-hate relationship.	1	edotzkr
This is a great open area with lots of fresh outdoor light and a beautiful outdoor seating area (good for evenings)	0	eezg7qv
When it comes to places like Fire and Ice, you have to be realistic about what you're getting into.	1	ee3fh3l
Both were delicious but that burrito was out of the world.	0	eelmdsq
I'm glad I tried it and recommend that anyone try it who's into having a unique Austin experience.	4	eenjwbc
So it's a great place to get a seat on the patio for people to watch.	0	ef769xy
The food Looks yummy and huge among!	0	edodyly
We managed to get lost during our visit to Chinatown, so we saw a lot more of it than we had imagined.	0	ef23o42
Most of their beers are in cans and bottles, however.	1	ef5pa4y
But we have been coming for 15 years and have never gotten sick.	0	ed7on3c
It just didn't work for me, although the presentation was nice.	2	eem13ye
I'm so excited to try this new restaurant on the waterfront!	6	eev0ht4
I love this mall.	3	edg64zs
They were out of half the things we attempted to order.	1	eem9i88
First time here was this past Saturday after the lunch rush.	1	eda7lwx
I just ordered something safe and basic like avocado sushi and cucumber rolls.	1	eee4pa9
Their caesar comes with shrimp and is absolutely delicious.	0	eef9hs1
Spicy deviled eggs are delicious.	0	ee1jim7
They are keeping space between the tables keeping a very clean.	0	ef3et3k
Of course, the beer is great, featuring their Pumpkin Patch Beer.	0	eem0ls8
First time eating here.	1	ed39nre
Grill 23 completely exceeded our expectations.	0	edhjjht
Great establishment, super kid friendly.	0,5	ee2ls6h
Gosh, you can definitely eat your weight here.	0	eeesl4q
Your food is brought out within 5 minutes of placing your order.	1	eewhj5b
"In my jim Carey voice ""weeeellllll""."	1	ed3cvxm
We wanted to eat at Bartley's the famous burger place in Cambridge, MA but the owner went on vacation Fri 5/23-Memorial Day.	1	eep4lgi
The food offerings were fairly standard, but nonetheless delicious.	0	edj5g8e
First of which, the reservation system is a nightmare.	14	edoc46b
I threw my food out.	1	edjinp3
Their three-course pre-selected menu is great value, everything is so fresh, filling and unique (yet still very classic.)	0	edq7h87
Dishes weren't too small either.	1	ee36fjk
The food did not take long at all to get but they came out nice and hot!!!	0	ef01bg7
The humus and warm pita.	1	eez7bex
We decided to try Boneta as it was one of the top restaurants of 2007.	0	efa0jn3
The outside looks nothing like the food tastes!	14	eeqmumy
But you might as well, because everything is absolutely delicious!	0	eebqcz9
So I was running a few errands in Arlington  one Friday afternoon and wanted to stop for lunch some place with easy parking.	1	ednqr1y
